,date(UTC-2),AirPressure(hPa),AirTemperature(C),AirTemperatureHygroClip(C),RelativeHumidity(%),SpecificHumidity(g/kg),WindSpeed(m/s),WindDirection(d),SensibleHeatFlux(W/m2),LatentHeatFlux(W/m2),ShortwaveRadiationDown(W/m2),ShortwaveRadiationDown_Cor(W/m2),ShortwaveRadiationUp(W/m2),ShortwaveRadiationUp_Cor(W/m2),Albedo_theta<70d,LongwaveRadiationDown(W/m2),LongwaveRadiationUp(W/m2),CloudCover,SurfaceTemperature(C),HeightSensorBoom(m),HeightStakes(m),DepthPressureTransducer_Cor(m),IceTemperature1(C),IceTemperature2(C),IceTemperature3(C),IceTemperature4(C),IceTemperature5(C),IceTemperature6(C),IceTemperature7(C),IceTemperature8(C),TimeGPS(hhmmssUTC),LatitudeGPS(degN),LongitudeGPS(degW),ElevationGPS(m),HorDilOfPrecGPS
119678,2022-04-27 04:00:00,937.0,0.45,0.39,75.5,3.17,7.4,138.2,-999.0,-999.0,2.1,2.7,2.1,2.1,-999.0,298.9,310.2,0.8,-1.11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119679,2022-04-27 05:00:00,936.0,0.79,0.68,74.2,3.2,8.93,137.7,-999.0,-999.0,25.7,25.1,18.6,18.8,-999.0,302.6,311.3,0.82,-0.88,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119680,2022-04-27 06:00:00,937.0,0.84,0.78,74.6,3.22,7.91,139.7,-999.0,-999.0,48.1,47.5,35.6,35.6,-999.0,298.5,311.5,0.78,-0.82,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119681,2022-04-27 07:00:00,937.0,0.89,0.84,74.5,3.23,7.67,136.0,-999.0,-999.0,78.1,78.2,58.3,58.3,-999.0,297.2,311.7,0.76,-0.77,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119682,2022-04-27 08:00:00,937.0,0.95,0.93,74.3,3.24,8.08,134.4,-999.0,-999.0,117.1,117.4,87.0,87.0,-999.0,296.5,312.0,0.75,-0.69,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119683,2022-04-27 09:00:00,937.0,1.01,1.05,74.6,3.26,7.05,142.7,32.0,-36.6,199.2,194.9,143.6,143.6,0.737,289.5,312.5,0.68,-0.52,2.441,1.381,15.118,-1.31,-4.63,-7.0,-7.62,-7.56,-7.32,-6.62,-4.68,115845,67.0939713,49.9638135,641.4,0.82
119684,2022-04-27 10:00:00,937.0,1.4,1.51,73.4,3.3,6.61,134.2,-999.0,-999.0,324.5,314.5,228.8,228.8,0.727,288.0,314.7,0.64,-0.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119685,2022-04-27 11:00:00,937.0,1.76,1.87,72.7,3.35,6.61,125.2,-999.0,-999.0,336.6,325.3,240.4,240.4,0.739,290.9,316.5,0.65,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119686,2022-04-27 12:00:00,937.0,1.92,2.11,70.8,3.3,6.16,139.3,-999.0,-999.0,375.4,361.1,264.9,264.9,0.734,288.9,317.3,0.62,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119687,2022-04-27 13:00:00,937.0,1.95,2.15,72.0,3.37,6.47,133.1,-999.0,-999.0,343.4,330.8,244.3,244.3,0.739,290.8,317.4,0.64,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119688,2022-04-27 14:00:00,937.0,1.92,2.02,73.0,3.41,7.57,148.2,-999.0,-999.0,363.8,351.3,258.6,258.6,0.736,292.1,317.5,0.66,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119689,2022-04-27 15:00:00,937.0,2.04,2.07,73.0,3.44,9.23,140.8,54.4,-46.3,305.8,296.8,220.7,220.7,0.743,295.7,317.3,0.69,0.0,2.415,1.382,15.189,-0.37,-4.46,-6.91,-7.59,-7.54,-7.31,-6.61,-4.68,175845,67.0939283,49.9637672,634.2,0.8
119690,2022-04-27 16:00:00,937.0,2.26,2.26,72.5,3.47,9.88,130.6,-999.0,-999.0,320.7,311.4,227.9,227.9,0.732,293.2,317.7,0.65,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119691,2022-04-27 17:00:00,937.0,2.07,1.99,74.6,3.52,9.87,131.5,-999.0,-999.0,201.6,195.9,140.9,140.9,0.719,283.3,316.7,0.56,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119692,2022-04-27 18:00:00,937.0,1.73,1.67,76.4,3.52,8.99,123.9,-999.0,-999.0,107.2,105.9,76.0,76.0,0.718,287.1,315.7,0.61,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119693,2022-04-27 19:00:00,937.0,1.77,1.63,76.4,3.53,10.07,130.9,-999.0,-999.0,66.2,65.2,46.9,46.9,-999.0,288.5,315.4,0.63,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119694,2022-04-27 20:00:00,938.0,1.52,1.42,77.6,3.52,9.17,123.9,-999.0,-999.0,25.8,26.6,19.1,19.1,-999.0,289.8,314.8,0.65,-0.01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119695,2022-04-27 21:00:00,938.0,1.65,1.53,76.0,3.48,9.48,124.8,47.3,-42.6,5.1,6.5,4.7,4.7,-999.0,286.8,314.5,0.61,-0.07,2.427,1.382,14.817,-0.7,-4.5,-6.9,-7.59,-7.54,-7.3,-6.63,-4.68,235845,67.0939608,49.963779,638.8,0.97
119696,2022-04-27 22:00:00,938.0,1.53,1.4,76.3,3.46,9.25,137.0,-999.0,-999.0,-0.5,0.0,0.4,0.0,-999.0,284.7,314.1,0.6,-0.14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119697,2022-04-27 23:00:00,938.0,1.44,1.36,77.3,3.48,8.89,139.1,-999.0,-999.0,-0.9,0.0,0.1,0.0,-999.0,289.4,314.0,0.65,-0.18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119698,2022-04-28 00:00:00,938.0,1.46,1.34,77.6,3.5,7.88,137.4,-999.0,-999.0,-0.8,0.0,0.1,0.0,-999.0,295.5,314.5,0.72,-0.12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119699,2022-04-28 01:00:00,939.0,1.19,1.08,80.7,3.57,7.03,141.5,-999.0,-999.0,-0.5,0.0,0.0,0.0,-999.0,299.1,314.3,0.77,-0.19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119700,2022-04-28 02:00:00,939.0,0.93,0.86,82.6,3.58,5.5,144.2,-999.0,-999.0,-0.9,0.0,0.1,0.0,-999.0,294.0,313.1,0.73,-0.43,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119701,2022-04-28 03:00:00,939.0,0.6,0.52,82.5,3.5,5.51,132.3,22.7,-14.4,-0.8,0.0,0.2,0.0,-999.0,288.3,311.4,0.68,-0.76,2.428,1.381,14.838,-0.85,-4.46,-6.86,-7.58,-7.53,-7.3,-6.62,-4.7,55844,67.0939583,49.9637648,637.5,0.76
119702,2022-04-28 04:00:00,939.0,0.48,0.43,81.0,3.4,6.85,129.1,-999.0,-999.0,0.9,1.8,1.3,1.3,-999.0,289.2,310.8,0.7,-0.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119703,2022-04-28 05:00:00,940.0,0.34,0.28,81.5,3.38,7.07,137.9,-999.0,-999.0,16.5,24.1,12.3,17.5,-999.0,290.1,310.4,0.71,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119704,2022-04-28 06:00:00,940.0,0.71,0.6,78.0,3.33,7.34,139.7,-999.0,-999.0,47.0,46.4,33.7,33.7,-999.0,290.8,311.2,0.7,-0.84,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119705,2022-04-28 07:00:00,940.0,0.88,0.87,74.6,3.22,6.94,141.1,-999.0,-999.0,107.4,103.7,75.4,75.4,-999.0,291.9,311.8,0.71,-0.69,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119706,2022-04-28 08:00:00,941.0,0.86,0.93,73.2,3.15,4.22,153.8,-999.0,-999.0,170.7,164.8,119.9,119.9,-999.0,291.8,312.5,0.71,-0.55,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119707,2022-04-28 09:00:00,941.0,0.85,0.88,72.8,3.13,5.02,141.7,20.9,-31.1,169.1,166.1,121.0,121.0,0.728,293.8,312.7,0.73,-0.52,2.432,1.382,15.101,-0.68,-4.3,-6.78,-7.55,-7.51,-7.28,-6.61,-4.7,115844,67.0939723,49.9638257,639.5,0.82
119708,2022-04-28 10:00:00,941.0,1.22,1.21,69.9,3.09,5.47,150.0,-999.0,-999.0,184.7,180.5,133.9,133.9,0.742,295.7,313.3,0.73,-0.38,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119709,2022-04-28 11:00:00,941.0,1.09,1.25,75.1,3.29,5.59,141.7,-999.0,-999.0,252.5,246.2,181.6,181.6,0.738,296.2,314.7,0.74,-0.08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119710,2022-04-28 12:00:00,942.0,1.34,1.52,75.4,3.36,5.77,145.5,-999.0,-999.0,313.4,306.8,223.9,223.9,0.73,302.0,316.8,0.79,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119711,2022-04-28 13:00:00,941.0,1.51,1.7,74.2,3.35,5.96,137.2,-999.0,-999.0,295.9,289.4,211.7,211.7,0.731,302.3,317.3,0.78,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119712,2022-04-28 14:00:00,941.0,1.58,1.76,71.4,3.24,5.39,136.3,-999.0,-999.0,294.0,286.8,208.3,208.3,0.726,299.6,317.0,0.75,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119713,2022-04-28 15:00:00,942.0,1.6,1.77,74.1,3.36,5.26,127.5,25.2,-29.6,269.3,263.3,189.4,189.4,0.72,300.2,317.2,0.76,0.0,2.429,1.382,15.223,-0.17,-4.14,-6.68,-7.51,-7.49,-7.28,-6.61,-4.69,175844,67.0939723,49.9638043,641.3,1.0
119714,2022-04-28 16:00:00,941.0,1.89,1.97,71.4,3.31,6.21,146.7,-999.0,-999.0,208.1,203.5,146.6,146.6,0.72,299.1,317.0,0.73,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119715,2022-04-28 17:00:00,941.0,1.91,1.89,72.7,3.38,6.11,140.0,-999.0,-999.0,128.7,126.7,93.0,93.0,0.734,301.4,316.7,0.75,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119716,2022-04-28 18:00:00,942.0,1.71,1.72,78.0,3.57,5.65,132.9,-999.0,-999.0,97.4,96.7,70.3,70.3,0.727,301.5,316.5,0.77,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119717,2022-04-28 19:00:00,941.0,1.39,1.35,83.7,3.75,5.91,126.5,-999.0,-999.0,62.7,62.0,44.8,44.8,-999.0,295.2,315.6,0.72,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119718,2022-04-28 20:00:00,941.0,1.37,1.27,83.6,3.73,5.57,133.2,-999.0,-999.0,28.7,29.1,20.9,20.9,-999.0,292.7,315.0,0.69,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119719,2022-04-28 21:00:00,942.0,1.29,1.2,83.6,3.71,6.33,142.2,25.5,-16.7,5.7,6.8,4.9,4.9,-999.0,293.8,314.8,0.71,-0.04,2.416,1.382,14.88,-0.52,-4.17,-6.68,-7.51,-7.48,-7.27,-6.61,-4.7,235845,67.0939443,49.9637682,634.0,0.7
119720,2022-04-28 22:00:00,942.0,1.23,1.11,83.5,3.69,6.73,143.4,-999.0,-999.0,-0.3,0.0,0.5,0.0,-999.0,293.0,314.5,0.7,-0.11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119721,2022-04-28 23:00:00,942.0,1.19,1.11,81.4,3.59,6.74,138.0,-999.0,-999.0,-0.8,0.0,0.1,0.0,-999.0,293.8,314.2,0.71,-0.18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119722,2022-04-29 00:00:00,941.0,1.03,0.98,82.2,3.59,6.82,145.1,-999.0,-999.0,-0.9,0.0,0.1,0.0,-999.0,288.3,313.1,0.66,-0.38,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119723,2022-04-29 01:00:00,941.0,1.19,1.1,81.7,3.6,8.39,146.7,-999.0,-999.0,-0.8,0.0,0.1,0.0,-999.0,292.4,313.9,0.7,-0.22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119724,2022-04-29 02:00:00,940.0,1.24,1.17,80.7,3.58,10.15,141.8,-999.0,-999.0,-0.9,0.0,-0.1,0.0,-999.0,289.8,314.0,0.67,-0.18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119725,2022-04-29 03:00:00,940.0,1.5,1.35,78.0,3.52,9.12,145.1,44.7,-34.5,-0.8,0.0,0.1,0.0,-999.0,290.6,314.1,0.66,-0.18,2.451,1.382,14.919,-0.69,-4.13,-6.63,-7.5,-7.48,-7.27,-6.61,-4.7,55845,67.093963,49.9637682,636.2,0.77
119726,2022-04-29 04:00:00,939.0,1.45,1.33,79.6,3.59,10.6,139.1,-999.0,-999.0,1.1,2.0,1.4,1.4,-999.0,293.9,314.3,0.7,-0.14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119727,2022-04-29 05:00:00,939.0,1.61,1.44,77.7,3.54,10.81,142.2,-999.0,-999.0,17.0,23.7,12.6,16.3,-999.0,289.6,314.2,0.65,-0.14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119728,2022-04-29 06:00:00,939.0,1.72,1.58,77.0,3.53,10.8,144.2,-999.0,-999.0,65.4,64.8,44.3,44.3,-999.0,289.1,314.7,0.63,-0.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119729,2022-04-29 07:00:00,939.0,1.88,1.8,74.8,3.47,10.45,144.5,-999.0,-999.0,138.2,123.9,84.3,84.3,-999.0,273.6,314.5,0.46,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119730,2022-04-29 08:00:00,939.0,2.25,2.28,69.3,3.31,9.57,157.1,-999.0,-999.0,355.9,292.3,197.8,197.8,-999.0,258.9,315.2,0.29,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119731,2022-04-29 09:00:00,940.0,2.45,2.62,66.2,3.2,9.33,161.5,65.3,-63.5,293.3,288.5,194.2,194.2,0.673,303.4,318.3,0.75,0.0,2.458,1.382,15.363,-0.21,-3.92,-6.52,-7.43,-7.45,-7.26,-6.6,-4.7,115844,67.093967,49.9638238,640.2,0.74
119732,2022-04-29 10:00:00,940.0,1.98,2.15,68.7,3.21,8.72,167.0,-999.0,-999.0,302.5,296.6,207.4,207.4,0.699,303.3,317.8,0.77,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119733,2022-04-29 11:00:00,941.0,-3.82,-3.06,93.8,2.76,4.25,285.0,-999.0,-999.0,313.2,311.7,215.8,215.8,0.692,293.8,309.0,0.95,-1.34,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119734,2022-04-29 12:00:00,942.0,-4.76,-4.2,97.2,2.63,4.18,275.4,-999.0,-999.0,363.1,361.6,249.6,249.6,0.69,290.4,305.7,0.96,-2.08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119735,2022-04-29 13:00:00,942.0,-5.22,-4.74,97.0,2.53,3.15,280.0,-999.0,-999.0,321.1,319.3,225.7,225.7,0.707,287.1,304.0,0.95,-2.43,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119736,2022-04-29 14:00:00,943.0,-4.9,-4.32,91.7,2.45,1.85,238.7,-999.0,-999.0,299.9,297.5,221.6,221.6,0.745,285.8,303.8,0.92,-2.47,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119737,2022-04-29 15:00:00,944.0,-3.42,-3.22,68.8,2.08,6.05,211.5,-7.9,-56.9,301.1,295.9,217.4,217.4,0.735,282.2,301.5,0.81,-2.99,2.431,1.382,15.295,-0.03,-3.81,-6.48,-7.42,-7.45,-7.27,-6.61,-4.71,175844,67.0939743,49.9638083,638.3,0.82
119738,2022-04-29 16:00:00,945.0,-6.69,-6.25,89.6,2.05,8.55,271.7,-999.0,-999.0,292.5,288.1,203.2,203.2,0.705,267.8,292.6,0.81,-4.94,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119739,2022-04-29 17:00:00,947.0,-8.77,-8.4,92.2,1.76,7.17,275.5,-999.0,-999.0,333.3,328.6,231.9,231.9,0.706,254.8,288.6,0.77,-5.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119740,2022-04-29 18:00:00,949.0,-9.86,-9.7,92.4,1.59,8.27,282.1,-999.0,-999.0,205.3,203.7,141.8,141.8,0.696,246.7,280.6,0.73,-7.68,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119741,2022-04-29 19:00:00,951.0,-10.44,-10.35,88.8,1.45,8.09,280.3,-999.0,-999.0,121.9,121.0,83.4,83.4,-999.0,256.7,277.7,0.86,-8.46,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119742,2022-04-29 20:00:00,952.0,-10.62,-10.61,81.5,1.31,7.61,289.3,-999.0,-999.0,44.5,46.9,32.0,32.0,-999.0,256.4,274.7,0.86,-9.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119743,2022-04-29 21:00:00,954.0,-10.77,-10.81,74.1,1.17,6.24,287.7,-21.6,-32.9,15.7,18.0,12.1,12.1,-999.0,246.8,272.4,0.77,-9.7,2.413,1.384,14.95,-0.5,-3.85,-6.46,-7.43,-7.46,-7.28,-6.63,-4.74,235844,67.0939668,49.9637765,639.0,0.71
119744,2022-04-29 22:00:00,956.0,-11.17,-11.22,79.4,1.21,4.26,304.8,-999.0,-999.0,-0.1,0.0,1.3,0.0,-999.0,233.8,270.0,0.65,-10.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119745,2022-04-29 23:00:00,957.0,-11.99,-12.09,85.4,1.21,1.33,329.3,-999.0,-999.0,-4.3,0.0,1.2,0.0,-999.0,186.4,261.1,0.19,-12.08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119746,2022-04-30 00:00:00,957.0,-12.69,-12.86,88.1,1.17,1.96,86.6,-999.0,-999.0,-4.5,0.0,1.1,0.0,-999.0,170.5,255.9,0.05,-13.29,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119747,2022-04-30 01:00:00,958.0,-12.91,-13.0,84.7,1.1,2.67,99.4,-999.0,-999.0,-3.8,0.0,1.2,0.0,-999.0,170.7,254.5,0.06,-13.65,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119748,2022-04-30 02:00:00,958.0,-14.4,-14.33,87.1,0.99,3.24,98.0,-999.0,-999.0,-4.4,0.0,0.3,0.0,-999.0,169.6,251.8,0.11,-14.36,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119749,2022-04-30 03:00:00,959.0,-15.94,-15.89,87.0,0.86,4.22,102.0,-8.0,-7.5,-2.8,0.0,1.0,0.0,-999.0,169.5,247.9,0.17,-15.38,2.41,1.389,14.913,-3.86,-3.82,-6.43,-7.41,-7.45,-7.28,-6.63,-4.75,55845,67.0939753,49.9637783,637.7,0.77
119750,2022-04-30 04:00:00,958.0,-16.19,-16.24,80.5,0.77,6.3,101.4,-999.0,-999.0,4.3,8.9,5.5,5.5,-999.0,169.5,246.4,0.18,-15.79,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119751,2022-04-30 05:00:00,958.0,-15.27,-15.23,79.3,0.83,6.34,98.1,-999.0,-999.0,44.6,54.0,20.4,33.0,-999.0,170.4,247.6,0.15,-15.46,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119752,2022-04-30 06:00:00,958.0,-15.87,-15.77,77.6,0.77,6.56,107.1,-999.0,-999.0,141.0,99.2,60.5,60.5,-999.0,169.9,246.6,0.17,-15.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119753,2022-04-30 07:00:00,958.0,-15.2,-15.09,73.7,0.78,6.37,108.0,-999.0,-999.0,273.1,222.2,134.0,134.0,-999.0,170.2,249.4,0.15,-14.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119754,2022-04-30 08:00:00,957.0,-13.83,-13.73,69.4,0.83,5.46,100.2,-999.0,-999.0,408.7,361.7,215.6,215.6,-999.0,173.0,255.7,0.12,-13.36,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
119755,2022-04-30 09:00:00,957.0,-12.61,-12.25,69.4,0.93,3.46,109.2,-17.2,-21.4,541.1,463.3,300.7,288.7,0.589,175.7,263.9,0.1,-11.28,2.42,1.391,15.497,-5.6,-3.61,-6.31,-7.36,-7.43,-7.25,-6.61,-4.73,115845,67.0939645,49.9638058,640.4,0.74
119756,2022-04-30 10:00:00,956.0,-11.6,-11.07,68.3,1.0,2.95,116.3,-999.0,-999.0,650.8,564.9,378.6,361.9,0.628,177.7,272.0,0.08,-9.28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
