,Q,RAIN,T2,G,surfM,date
177,1.2347079323000585,0.3177141822334109,2.2640768612132547,72.10000000000001,0.8968516168604017,2022-08-09 07:00:00
178,1.6144991274164844,0.27054450555228526,2.4540487850413797,141.9,1.3179648097037404,2022-08-09 08:00:00
179,2.177009461753689,0.3005100231167962,2.1740500057445047,227.2,1.8306681550832,2022-08-09 09:00:00
180,2.5890152473868584,0.31681824261065994,2.2340475643382547,293.09999999999997,2.199931271361387,2022-08-09 10:00:00
181,2.692822506341214,0.39092056184771473,2.3740622127757547,289.3,2.211325508171254,2022-08-09 11:00:00
182,2.4923970626235237,0.3756510976380034,2.3640524471507547,254.59999999999994,2.0241300739533314,2022-08-09 12:00:00
183,2.3651473798755127,0.315564128772228,2.1940695369945047,238.5,1.9556916526542767,2022-08-09 13:00:00
184,2.4153815323825762,0.41779002697710577,2.4240500057445047,234.8,1.898725942379306,2022-08-09 14:00:00
185,2.348145862472024,0.5453129889206725,2.5440756405101297,213.6,1.7106767851017135,2022-08-09 15:00:00
186,2.066806849924992,0.559616926230659,2.7840658748851297,157.0,1.4372120098653889,2022-08-09 16:00:00
187,1.5435844700081236,0.3130451596435155,2.9440695369945047,105.8,1.1823334065006097,2022-08-09 17:00:00
188,2.361564390569148,1.1284033542890852,2.9440695369945047,99.2,1.1852467081447682,2022-08-09 18:00:00
189,1.8127173640583312,0.8416323903966981,3.0240561092601297,62.600000000000016,0.939554573900993,2022-08-09 19:00:00
190,1.6799475845286578,0.852772799714768,3.2840658748851297,28.5,0.8043874669699536,2022-08-09 20:00:00
191,1.0663095024435796,0.4228931312391786,3.1540609920726297,9.6,0.6366937972525799,2022-08-09 21:00:00
192,0.7743090804453016,0.267566143889709,2.7840658748851297,0.9000000000000002,0.4991542625250798,2022-08-09 22:00:00
193,0.3936142066049819,0.0,2.6440512264476297,0.0,0.3888778506771836,2022-08-09 23:00:00
194,0.42286314950063075,0.0,2.6340719784007547,0.0,0.4178724443464541,2022-08-10 00:00:00
195,0.4692571833949001,0.0,2.6440512264476297,0.0,0.463210593479167,2022-08-10 01:00:00
196,0.42464804148749913,0.0,2.3440634334788797,0.0,0.4186706595199421,2022-08-10 02:00:00
197,0.3531675068737607,0.0,2.1640707576976297,0.0,0.34883115381894375,2022-08-10 03:00:00
198,0.3754987815016064,0.0,2.0840536678538797,1.0,0.37044465015365424,2022-08-10 04:00:00
199,0.47393296474190405,0.0,2.1340719784007547,6.2,0.4661641595580919,2022-08-10 05:00:00
200,0.5011778479729789,0.0,2.0940634334788797,21.8,0.4958879222251701,2022-08-10 06:00:00
201,0.7239182771152924,0.0,1.9440695369945047,50.4,0.7087946011763667,2022-08-10 07:00:00
202,0.8780487429715924,0.0,2.0240561092601297,89.1,0.8662004967939814,2022-08-10 08:00:00
203,1.1581071335750295,0.0,2.0240561092601297,122.79999999999997,1.1390719879672093,2022-08-10 09:00:00
204,1.3128859223767826,0.0,2.1740500057445047,132.6,1.2872117988093157,2022-08-10 10:00:00
205,2.125664508470999,0.0,2.5640646541820047,245.7,2.0704074464168736,2022-08-10 11:00:00
206,2.9266327075295844,0.3691561695025148,2.7740561092601297,317.9,2.473572519503894,2022-08-10 12:00:00
207,2.8369867995477094,0.3582659876886886,3.1140524471507547,303.3,2.3792437783392297,2022-08-10 13:00:00
208,2.4604144379350514,0.30072050260636585,3.0540548885570047,297.3,2.0529815974021703,2022-08-10 14:00:00
209,1.9872186081872958,0.0,3.2240683162913797,281.7,1.8811116927642344,2022-08-10 15:00:00
210,2.6398729979295026,0.0,3.3140646541820047,398.0,2.4671171694225746,2022-08-10 16:00:00
211,2.114729853482757,0.0,3.1340719784007547,347.4,1.9497002144240647,2022-08-10 17:00:00
212,1.732201908634377,0.0,3.2440573299632547,216.1,1.6274381395848927,2022-08-10 18:00:00
213,1.1152729134802444,0.0,3.4540487850413797,157.3,1.044075739486916,2022-08-10 19:00:00
214,0.10597520371410149,0.0,3.5340658748851297,53.4,0.08079633255391952,2022-08-10 20:00:00
215,0.48949269171321386,0.4514775272544326,3.5340658748851297,27.1,0.02852355533769898,2022-08-10 21:00:00
216,0.8029890866382335,0.8029319197208065,3.9240500057445047,1.3,5.716691742716997e-05,2022-08-10 22:00:00
217,0.003137899991667557,0.0,2.9740683162913797,0.0,0.001780372098823374,2022-08-10 23:00:00
218,0.1481354180276503,0.0,2.7040487850413797,0.0,0.14697517929552864,2022-08-11 00:00:00
219,0.25120380399394443,0.0,2.3340536678538797,0.0,0.24850151033210777,2022-08-11 01:00:00
220,0.7210611629552176,0.3522719431586095,2.9740683162913797,0.0,0.36571036982473293,2022-08-11 02:00:00
221,0.7152549726734962,0.3449295972822624,2.3040548885570047,0.0,0.36680415284046286,2022-08-11 03:00:00
222,0.622354437698417,0.30970013480266867,2.3540731991038797,2.6,0.3095057678138091,2022-08-11 04:00:00
223,0.3282569546909013,0.0,2.3440634334788797,15.400000000000004,0.3265575182007468,2022-08-11 05:00:00
224,0.43249631723514387,0.0,2.2740561092601297,36.300000000000004,0.4313692478785159,2022-08-11 06:00:00
225,0.8302054227208957,0.0,2.4240500057445047,94.5,0.8234809558039263,2022-08-11 07:00:00
226,1.0789553157857552,0.2310522187329242,2.4940573299632547,100.1,0.8440046599788358,2022-08-11 08:00:00
227,1.2894619125130047,0.1673887873930143,2.4440695369945047,138.4,1.1132603666107688,2022-08-11 09:00:00
228,1.8138483320136196,0.0,2.2340475643382547,244.09999999999994,1.7812190598496347,2022-08-11 10:00:00
229,2.3634780480064923,0.0,2.3540731991038797,344.5,2.2865360817193494,2022-08-11 11:00:00
230,3.9696905459101632,0.0,2.2940756405101297,595.8,3.7322559029356484,2022-08-11 12:00:00
231,4.074918550905761,0.0,2.6640707576976297,675.1,3.717959595619142,2022-08-11 13:00:00
232,4.059414853707995,0.0,3.0740744198070047,687.6,3.6319590754826345,2022-08-11 14:00:00
233,3.603807177992461,0.0,3.4140707576976297,625.0,3.181788716123058,2022-08-11 15:00:00
234,3.2095568021434486,0.0,3.2640768612132547,491.0,2.868307400232372,2022-08-11 16:00:00
235,2.673666945094672,0.0,3.1140524471507547,437.9,2.37045821723542,2022-08-11 17:00:00
236,1.6117232624235602,0.0,2.9940573299632547,191.1,1.4828776526775882,2022-08-11 18:00:00
237,1.282296730808003,0.0,3.3640524471507547,146.20000000000002,1.1922112267207052,2022-08-11 19:00:00
238,0.34794715400154286,0.0,3.1540609920726297,68.8,0.3082640337868796,2022-08-11 20:00:00
239,0.024928791398233258,0.0,3.6440512264476297,73.2,0.0,2022-08-11 21:00:00
240,0.00017993360709516804,0.0,3.3640524471507547,0.0,0.00017993360709516807,2022-08-11 22:00:00
241,0.00016362651954530575,0.0,3.1940695369945047,0.0,0.00016362651954530575,2022-08-11 23:00:00
242,2.7900568876815853e-05,0.0,2.7640768612132547,0.0,2.7900568876815853e-05,2022-08-12 00:00:00
243,4.3385121852588775e-05,0.0,2.2840658748851297,0.0,4.3385121852588775e-05,2022-08-12 01:00:00
244,3.851956679040653e-05,0.0,2.6240622127757547,0.0,3.851956679040653e-05,2022-08-12 02:00:00
245,0.0009980649081359654,0.0,2.5640646541820047,0.0,0.0005196450659002714,2022-08-12 03:00:00
246,0.002390219166967527,0.0,2.6840597713695047,3.3,0.001630809121628453,2022-08-12 04:00:00
247,0.27480845733486003,0.0,2.4440695369945047,17.7,0.26823251430471795,2022-08-12 05:00:00
248,0.4911357946192291,0.0,2.5740744198070047,33.0,0.48594923070738494,2022-08-12 06:00:00
249,0.7931871721622239,0.0,2.7940756405101297,55.9,0.7876811338017305,2022-08-12 07:00:00
250,0.9223870582455249,0.0,2.7740561092601297,80.8,0.9172060090392712,2022-08-12 08:00:00
251,1.2475894420959102,0.0,2.7240683162913797,121.4,1.231768039017847,2022-08-12 09:00:00
252,1.7252645228326595,0.3295429618694544,2.8640524471507547,132.29999999999998,1.3751990193187142,2022-08-12 10:00:00
253,2.5809079910694326,0.3422338649677893,2.9440695369945047,246.40000000000006,2.202883773631291,2022-08-12 11:00:00
254,3.0794905317722714,0.0,3.0740744198070047,387.8,3.0226292238702572,2022-08-12 12:00:00
255,2.5755891340942823,0.0,3.3840719784007547,289.5,2.517403235665495,2022-08-12 13:00:00
256,2.9745845691547013,0.0,3.2540670955882547,359.2,2.8843897953917463,2022-08-12 14:00:00
257,4.134238118859632,0.0,3.9940573299632547,619.0,3.9076315127221264,2022-08-12 15:00:00
258,3.638035622606746,0.0,4.16407075769763,573.1999999999999,3.3631284788039544,2022-08-12 16:00:00
259,2.5615325065815613,0.0,3.9440695369945047,419.3,2.334640283594552,2022-08-12 17:00:00
260,1.852286543126882,0.0,4.10407319910388,324.0,1.6744705311863102,2022-08-12 18:00:00
261,1.2420673559674729,0.0,4.27405610926013,215.5,1.1246982434306094,2022-08-12 19:00:00
262,0.38172438969076294,0.0,4.09406343347888,78.4,0.3395537995675574,2022-08-12 20:00:00
263,0.09940351551154669,0.0,3.6940695369945047,20.9,0.08669221179601683,2022-08-12 21:00:00
264,0.042447529977764284,0.0,3.7440573299632547,0.0,0.04069904672179933,2022-08-12 22:00:00
265,0.002762754584138801,0.0,3.8140646541820047,0.0,0.0027627545841388008,2022-08-12 23:00:00
266,0.0001797557564645634,0.0,3.5640646541820047,0.0,0.00017975575646456338,2022-08-13 00:00:00
267,0.0003903114607926504,0.0,3.3340536678538797,0.0,0.0003903114607926504,2022-08-13 01:00:00
268,0.00046498113967796873,0.0,3.0540548885570047,0.0,0.00046498113967796873,2022-08-13 02:00:00
269,0.005135487018433204,0.0,3.1140524471507547,0.0,0.005135487018433205,2022-08-13 03:00:00
270,6.946915539850616e-05,0.0,3.2140585506663797,4.6000000000000005,5.6786479477235274e-05,2022-08-13 04:00:00
271,0.012076701727807532,0.0,3.0940634334788797,26.4,0.01207640292751685,2022-08-13 05:00:00
272,0.010818984020453108,0.0,2.8240744198070047,69.60000000000001,0.010422256531716557,2022-08-13 06:00:00
273,0.49424500023342466,0.0,3.1040731991038797,131.4,0.49312900653376424,2022-08-13 07:00:00
274,1.052727316997382,0.0,3.3840719784007547,211.0,1.0425643592456582,2022-08-13 08:00:00
275,2.139075443717477,0.0,3.7340475643382547,437.6,2.071396333827795,2022-08-13 09:00:00
276,3.0356839139658325,0.0,3.9240500057445047,568.4,2.8628687227042833,2022-08-13 10:00:00
277,3.6163450593806705,0.0,4.04407564051013,651.7,3.318508468355313,2022-08-13 11:00:00
278,3.9272329037742955,0.0,4.184059771369505,688.2,3.535504936908224,2022-08-13 12:00:00
279,4.273529842056083,0.0,4.64405122644763,698.6,3.8163980054798072,2022-08-13 13:00:00
280,4.236905801704536,0.0,4.47406831629138,676.8,3.767341447207965,2022-08-13 14:00:00
281,4.0080665512125995,0.0,5.244057329963255,628.2,3.5471822768586665,2022-08-13 15:00:00
282,3.294625201604668,0.0,5.424050005744505,513.1999999999999,2.917266955667274,2022-08-13 16:00:00
283,2.796610933224593,0.0,5.47406831629138,431.9,2.485868614840429,2022-08-13 17:00:00
284,1.9827374997822544,0.0,5.324074419807005,311.0,1.7661533393184266,2022-08-13 18:00:00
285,1.444448517228862,0.0,5.484047564338255,190.4,1.326494927672435,2022-08-13 19:00:00
286,0.7230655953451756,0.0,4.634071978400755,97.3,0.6737683926526923,2022-08-13 20:00:00
287,0.27519621030058944,0.0,4.47406831629138,52.3,0.25657700127308625,2022-08-13 21:00:00
288,0.04478944159951345,0.0,4.624062212775755,0.0,0.044606915182798634,2022-08-13 22:00:00
289,0.005700824943873373,0.0,4.35407319910388,0.0,0.005186329798576974,2022-08-13 23:00:00
290,0.058906738244158714,0.0,5.494057329963255,0.0,0.05865404024676382,2022-08-14 00:00:00
291,0.10282529214127561,0.0,4.83405366785388,0.0,0.0995091058291043,2022-08-14 01:00:00
292,0.07779818685493549,0.0,4.65406099207263,0.0,0.07235043146314357,2022-08-14 02:00:00
293,0.029551327402698373,0.0,4.264076861213255,0.0,0.025407359933257163,2022-08-14 03:00:00
294,0.7223102935536792,0.0,4.97406831629138,4.6000000000000005,0.7078924814669405,2022-08-14 04:00:00
295,1.2158384777585063,0.0,4.994057329963255,21.1,1.1984942400189371,2022-08-14 05:00:00
296,1.9492203626421638,0.0,5.014076861213255,49.6,1.884952509849644,2022-08-14 06:00:00
297,2.5003529272888607,0.0,5.28406587488513,58.8,2.4167420038575655,2022-08-14 07:00:00
298,2.6243938185306237,0.4218966325963327,5.53406587488513,44.7,2.1304810837339567,2022-08-14 08:00:00
299,3.327600709824651,0.3734951549552629,5.29407564051013,86.3,2.8605931182465145,2022-08-14 09:00:00
300,2.3718505534806633,0.0,5.02405610926013,102.3,2.296798448978717,2022-08-14 10:00:00
301,3.1534639547836743,0.0,5.46405855066638,151.0,3.05839940806589,2022-08-14 11:00:00
302,2.9916576580766447,0.0,5.34406343347888,95.0,2.8981803369446952,2022-08-14 12:00:00
303,3.091959325886969,0.0,5.28406587488513,97.6,2.991105163578947,2022-08-14 13:00:00
304,5.7060074369773695,0.0,5.52405610926013,602.3,5.437725617515261,2022-08-14 14:00:00
305,5.457265007834174,0.0,5.514076861213255,632.4,5.079760287183295,2022-08-14 15:00:00
306,4.743445546309487,0.0,5.874062212775755,472.1,4.40625970097399,2022-08-14 16:00:00
307,3.1337769825749016,0.0,5.52405610926013,215.4,2.9585385463430134,2022-08-14 17:00:00
308,3.1853523503374337,0.0,5.374062212775755,212.6,3.0128813989578394,2022-08-14 18:00:00
309,2.4803029912869654,0.0,5.10407319910388,57.3,2.363316332276554,2022-08-14 19:00:00
310,2.380849317466911,0.0,5.074074419807005,25.9,2.2750366904632915,2022-08-14 20:00:00
311,2.5040739908818566,0.0,5.29407564051013,11.0,2.388235174312788,2022-08-14 21:00:00
312,2.6350412260554297,0.0,5.35407319910388,0.0,2.5741702540656846,2022-08-14 22:00:00
313,3.0682404821708484,0.0,5.514076861213255,0.0,3.0147197502778162,2022-08-14 23:00:00
314,2.648315837497134,0.0,5.194069536994505,0.0,2.598756364750115,2022-08-15 00:00:00
315,2.8347869516040323,0.0,5.15406099207263,0.0,2.7806874929016483,2022-08-15 01:00:00
316,2.754403804714638,0.0,5.28406587488513,0.0,2.6953441520207404,2022-08-15 02:00:00
317,2.877175043124053,0.0,5.35407319910388,0.0,2.820582953430849,2022-08-15 03:00:00
318,4.070612829908422,1.1605162932206385,5.27405610926013,0.0,2.855016604384707,2022-08-15 04:00:00
319,3.6005041751928664,0.7021987079849658,5.34406343347888,14.7,2.843343492294456,2022-08-15 05:00:00
320,2.4544934664018205,0.0,5.124062212775755,29.800000000000008,2.4105653470175996,2022-08-15 06:00:00
321,2.211776804402721,0.0,5.09406343347888,47.0,2.126719961440294,2022-08-15 07:00:00
322,3.040175673274267,0.0,5.244057329963255,82.2,2.924565353905897,2022-08-15 08:00:00
323,3.2223240625384593,0.0,5.29407564051013,131.20000000000002,3.1109810968662517,2022-08-15 09:00:00
324,3.915627626852287,0.0,5.634071978400755,207.1,3.7847871573249767,2022-08-15 10:00:00
325,4.016426465821737,0.0,5.254067095588255,303.5,3.878781933773046,2022-08-15 11:00:00
326,4.613198251515814,0.0,6.08405366785388,399.2,4.4274754978059665,2022-08-15 12:00:00
327,2.9378400673736658,0.0,5.364052447150755,200.7,2.8378017052252873,2022-08-15 13:00:00
328,2.484776698528239,0.0,5.46405855066638,141.4,2.4137645040624793,2022-08-15 14:00:00
329,2.51590788925338,0.0,5.85407319910388,94.5,2.4635832647013913,2022-08-15 15:00:00
330,2.8114755964409115,0.0,6.02405610926013,91.5,2.7553885572736707,2022-08-15 16:00:00
331,2.681292085647274,0.0,6.03406587488513,75.8,2.640361657382883,2022-08-15 17:00:00
332,2.406900029544131,0.0,6.324074419807005,35.6,2.3896746309913897,2022-08-15 18:00:00
333,2.552527810399009,0.0,6.314064654182005,27.4,2.5093914884542508,2022-08-15 19:00:00
334,2.582609528050848,0.0,5.84406343347888,27.3,2.4999235893739096,2022-08-15 20:00:00
335,2.754630688380215,0.0,5.72406831629138,6.5,2.7127993508404558,2022-08-15 21:00:00
336,2.5434686612436965,0.0,5.59406343347888,0.0,2.4977739334260227,2022-08-15 22:00:00
337,2.631348605417071,0.0,5.444069536994505,0.0,2.5881085342365875,2022-08-15 23:00:00
338,2.4673979901671483,0.0,5.324074419807005,0.0,2.425529684720128,2022-08-16 00:00:00
339,1.582130969553606,0.0,4.884071978400755,0.0,1.5455798740638895,2022-08-16 01:00:00
340,0.7096675885558745,0.0,4.41407075769763,0.0,0.6794816151995624,2022-08-16 02:00:00
341,0.3202802844229342,0.0,4.41407075769763,0.0,0.2938927259987464,2022-08-16 03:00:00
342,0.0001113407302889641,0.0,3.7540670955882547,0.0,0.0001113407302889641,2022-08-16 04:00:00
343,0.0006115709006067477,0.0,3.5640646541820047,17.3,0.0005462702689361151,2022-08-16 05:00:00
344,0.0012218826215024238,0.0,3.1940695369945047,40.1,0.00014295396986409542,2022-08-16 06:00:00
345,0.13861356796299515,0.0,3.2640768612132547,96.3,0.12867398049607373,2022-08-16 07:00:00
